Time (s),Current I(t) [A],Magnetic Field B(t) [T],Force F(t) [N],Net Lift [N]
9.099099099099098e-05,45.029300964564136,0.07659685492129584,1243117.8229035437,1243085.4609585437
9.129129129129128e-05,45.17675430826644,0.07686031088346014,1243118.398778798,1243086.0368337978
9.159159159159158e-05,45.32419733546935,0.07712380837528185,1243118.9698800438,1243086.6079350438
9.189189189189189e-05,45.471630019863774,0.07738734705069238,1243119.5361974654,1243087.1742524654
9.219219219219219e-05,45.6190523351437,0.07765092656291359,1243120.0977212826,1243087.7357762826
9.249249249249249e-05,45.766464255006184,0.0779145465644604,1243120.6544417501,1243088.2924967501
9.279279279279279e-05,45.913865753151384,0.07817820670714327,1243121.206349158,1243088.844404158
9.309309309309309e-05,46.06125680328254,0.07844190664207082,1243121.7534338317,1243089.3914888317
9.339339339339339e-05,46.20863737910595,0.07870564601965234,1243122.2956861334,1243089.9337411332
9.369369369369369e-05,46.35600745433104,0.07896942448960054,1243122.8330964595,1243090.4711514595
9.399399399399399e-05,46.50336700267029,0.07923324170093389,1243123.365655243,1243091.003710243
9.429429429429429e-05,46.65071599783925,0.07949709730197943,1243123.8933529528,1243091.5314079525
9.459459459459459e-05,46.79805441355659,0.07976099094037525,1243124.416180093,1243092.054235093
9.489489489489488e-05,46.94538222354405,0.08002492226307314,1243124.9341272048,1243092.5721822048
9.519519519519518e-05,47.09269940152645,0.08028889091634121,1243125.4471848642,1243093.0852398642
9.549549549549548e-05,47.24000592123168,0.08055289654576636,1243125.9553436846,1243093.5933986846
9.579579579579578e-05,47.38730175639075,0.08081693879625723,1243126.4585943155,1243094.0966493154
9.609609609609608e-05,47.53458688073773,0.08108101731204652,1243126.956927442,1243094.594982442
9.639639639639638e-05,47.681861268009754,0.0813451317366937,1243127.4503337857,1243095.0883887857
9.669669669669668e-05,47.82912489194709,0.08160928171308772,1243127.9388041056,1243095.5768591056
9.699699699699698e-05,47.97637772629305,0.08187346688344967,1243128.4223291962,1243096.0603841962
9.729729729729728e-05,48.12361974479405,0.08213768688933526,1243128.9008998892,1243096.5389548892
9.75975975975976e-05,48.270850921199575,0.0824019413716377,1243129.3745070538,1243097.0125620535
9.78978978978979e-05,48.41807122926221,0.08266622997059028,1243129.8431415944,1243097.4811965942
9.81981981981982e-05,48.5652806427376,0.0829305523257689,1243130.3067944527,1243097.9448494527
9.84984984984985e-05,48.71247913538449,0.08319490807609495,1243130.7654566087,1243098.4035116087
9.879879879879879e-05,48.85966668096473,0.08345929685983793,1243131.2191190785,1243098.8571740785
9.909909909909909e-05,49.006843253243204,0.08372371831461801,1243131.667772915,1243099.305827915
9.939939939939939e-05,49.15400882598793,0.08398817207740895,1243132.111409209,1243099.7494642087
9.969969969969969e-05,49.301163372969974,0.08425265778454057,1243132.5500190877,1243100.1880740877
9.999999999999999e-05,49.4483068679635,0.08451717507170162,1243132.983593717,1243100.621648717
0.00010030030030030029,49.595439284745765,0.08478172357394238,1243133.4121242987,1243101.0501792987
0.00010060060060060059,49.74256059709708,0.08504630292567743,1243133.8356020737,1243101.4736570735
0.00010090090090090089,49.88967077880089,0.08531091276068836,1243134.2540183188,1243101.8920733188
0.00010120120120120119,50.036769803643665,0.08557555271212647,1243134.6673643503,1243102.3054193503
0.00010150150150150149,50.18385764541501,0.08584022241251561,1243135.0756315207,1243102.7136865207
0.00010180180180180179,50.33093427790758,0.08610492149375468,1243135.4788112207,1243103.1168662207
0.00010210210210210209,50.47799967491713,0.08636964958712065,1243135.8768948796,1243103.5149498796
0.00010240240240240239,50.625053810242484,0.08663440632327107,1243136.2698739644,1243103.9079289644
0.00010270270270270269,50.77209665768558,0.08689919133224708,1243136.6577399797,1243104.2957949797
0.00010300300300300299,50.9191281910514,0.08716400424347583,1243137.0404844675,1243104.6785394675
0.00010330330330330329,51.06614838414802,0.0874288446857735,1243137.4180990106,1243105.0561540104
0.0001036036036036036,51.21315721078666,0.08769371228734815,1243137.7905752272,1243105.4286302272
0.0001039039039039039,51.36015464478153,0.08795860667580208,1243138.1579047756,1243105.7959597753
0.0001042042042042042,51.507140659949975,0.08822352747813506,1243138.520079352,1243106.1581343517
0.0001045045045045045,51.65411523011242,0.08848847432074683,1243138.8770906902,1243106.5151456902
0.0001048048048048048,51.80107832909237,0.08875344682944004,1243139.2289305644,1243106.8669855644
0.0001051051051051051,51.948029930716416,0.08901844462942296,1243139.5755907863,1243107.2136457863
0.0001054054054054054,52.09497000881423,0.08928346734531234,1243139.917063206,1243107.555118206
0.0001057057057057057,52.24189853721857,0.08954851460113614,1243140.253339713,1243107.891394713
0.000106006006006006,52.38881548976528,0.0898135860203364,1243140.5844122355,1243108.2224672355
0.0001063063063063063,52.53572084029328,0.09007868122577208,1243140.9102727405,1243108.5483277405
0.0001066066066066066,52.682614562644574,0.09034379983972174,1243141.230913234,1243108.868968234
0.0001069069069069069,52.829496630664266,0.0906089414838866,1243141.5463257614,1243109.1843807613
0.0001072072072072072,52.97636701820052,0.09087410577939313,1243141.8565024068,1243109.4945574068
0.0001075075075075075,53.12322569910461,0.09113929234679607,1243142.1614352933,1243109.7994902933
0.0001078078078078078,53.27007264723086,0.0914045008060811,1243142.4611165836,1243110.0991715835
0.0001081081081081081,53.41690783643673,0.0916697307766679,1243142.7555384804,1243110.3935934803
0.00010840840840840839,53.56373124058269,0.09193498187741277,1243143.0446932244,1243110.6827482241
0.00010870870870870869,53.71054283353237,0.09220025372661167,1243143.3285730972,1243110.966628097
0.00010900900900900899,53.85734258915244,0.09246554594200299,1243143.6071704184,1243111.2452254184
0.00010930930930930929,54.00413048131265,0.09273085814077035,1243143.8804775483,1243111.5185325483
0.0001096096096096096,54.15090648388587,0.09299618993954574,1243144.1484868873,1243111.7865418873
0.0001099099099099099,54.29767057074801,0.09326154095441203,1243144.4111908742,1243112.0492458742
0.0001102102102102102,54.4444227157781,0.0935269108009061,1243144.6685819884,1243112.3066369884
0.0001105105105105105,54.591162892858236,0.09379229909402167,1243144.9206527492,1243112.5587077492
0.0001108108108108108,54.7378910758736,0.09405770544821215,1243145.1673957154,1243112.8054507154
0.0001111111111111111,54.88460723871245,0.09432312947739356,1243145.4088034863,1243113.0468584863
0.0001114114114114114,55.03131135526614,0.09458857079494744,1243145.6448687015,1243113.2829237012
0.0001117117117117117,55.17800339942912,0.09485402901372378,1243145.8755840391,1243113.513639039
0.000112012012012012,55.32468334509889,0.09511950374604375,1243146.1009422196,1243113.7389972196
0.0001123123123123123,55.471351166176056,0.09538499460370296,1243146.320936003,1243113.958991003
0.0001126126126126126,55.61800683656431,0.09565050119797404,1243146.5355581886,1243114.1736131886
0.0001129129129129129,55.76465033017042,0.09591602313960972,1243146.7448016175,1243114.3828566174
0.0001132132132132132,55.91128162090424,0.09618156003884577,1243146.9486591704,1243114.5867141702
0.0001135135135135135,56.05790068267871,0.09644711150540385,1243147.147123769,1243114.785178769
0.0001138138138138138,56.20450748940984,0.09671267714849456,1243147.3401883752,1243114.978243375
0.0001141141141141141,56.35110201501675,0.09697825657682024,1243147.5278459918,1243115.1659009918
0.0001144144144144144,56.497684233421616,0.09724384939857805,1243147.710089662,1243115.348144662
0.0001147147147147147,56.644254118549725,0.09750945522146284,1243147.886912471,1243115.524967471
0.000115015015015015,56.79081164432942,0.09777507365267017,1243148.0583075432,1243115.6963625432
0.00011531531531531531,56.93735678469217,0.09804070429889918,1243148.224268044,1243115.862323044
0.00011561561561561561,57.08388951357246,0.09830634676635557,1243148.3847871812,1243116.0228421811
0.00011591591591591591,57.230409804907914,0.09857200066075464,1243148.5398582024,1243116.1779132022
0.00011621621621621621,57.376917632639234,0.0988376655873243,1243148.689474397,1243116.3275293969
0.00011651651651651651,57.5234129707102,0.09910334115080788,1243148.8336290948,1243116.4716840948
0.00011681681681681681,57.669895793067646,0.0993690269554672,1243148.9723156674,1243116.6103706674
0.00011711711711711711,57.81636607366155,0.09963472260508562,1243149.1055275276,1243116.7435825274
0.00011741741741741741,57.96282378644491,0.09990042770297088,1243149.2332581284,1243116.8713131284
0.00011771771771771771,58.10926890537385,0.10016614185195825,1243149.3555009668,1243116.9935559668
0.00011801801801801801,58.255701404407574,0.10043186465441352,1243149.4722495787,1243117.1103045787
0.0001183183183183183,58.402121257508355,0.10069759571223579,1243149.5834975422,1243117.221552542
0.0001186186186186186,58.54852843864155,0.10096333462686075,1243149.6892384775,1243117.3272934773
0.0001189189189189189,58.69492292177562,0.10122908099926355,1243149.7894660458,1243117.4275210458
0.0001192192192192192,58.84130468088208,0.10149483442996184,1243149.884173951,1243117.522228951
0.0001195195195195195,58.98767368993557,0.10176059451901877,1243149.973355937,1243117.611410937
0.0001198198198198198,59.13402992291376,0.10202636086604605,1243150.057005791,1243117.695060791
0.0001201201201201201,59.28037335379745,0.10229213307020696,1243150.135117342,1243117.7731723418
0.0001204204204204204,59.42670395657051,0.10255791073021941,1243150.2076844594,1243117.8457394594
0.0001207207207207207,59.57302170521987,0.10282369344435892,1243150.274701056,1243117.912756056
0.000121021021021021,59.71932657373559,0.10308948081046168,1243150.3361610868,1243117.9742160868
0.00012132132132132132,59.865618536110794,0.10335527242592768,1243150.3920585474,1243118.0301135473
0.00012162162162162162,60.011897566341645,0.10362106788772356,1243150.4423874768,1243118.0804424766
0.00012192192192192191,60.15816363842745,0.1038868667923859,1243150.4871419559,1243118.1251969556
0.00012222222222222221,60.30441672637059,0.10415266873602413,1243150.5263161073,1243118.1643711072
0.0001225225225225225,60.4506568041765,0.10441847331432359,1243150.5599040962,1243118.1979590962
0.00012282282282282281,60.59688384585374,0.10468428012254868,1243150.587900131,1243118.225955131
0.0001231231231231231,60.743097825413905,0.10495008875554585,1243150.6102984608,1243118.2483534608
0.0001234234234234234,60.88929871687172,0.10521589880774666,1243150.6270933785,1243118.2651483782
0.0001237237237237237,61.03548649424497,0.10548170987317096,1243150.6382792194,1243118.2763342191
0.000124024024024024,61.18166113155454,0.10574752154542989,1243150.6438503605,1243118.2819053603
0.00012432432432432433,61.32782260282438,0.10601333341772894,1243150.6438012219,1243118.2818562218
0.0001246246246246246,61.473970882081495,0.10627914508287106,1243150.638126267,1243118.2761812669
0.00012492492492492492,61.620105943356066,0.10654495613325989,1243150.6268200004,1243118.2648750003
0.0001252252252252252,61.76622776068126,0.10681076616090251,1243150.6098769708,1243118.2479319707
0.00012552552552552552,61.9123363080934,0.107076574757413,1243150.5872917695,1243118.2253467694
0.0001258258258258258,62.058431559631835,0.10734238151401508,1243150.5590590301,1243118.19711403
0.00012612612612612612,62.20451348933906,0.10760818602154563,1243150.5251734292,1243118.1632284292
0.0001264264264264264,62.350582071260575,0.10787398787045742,1243150.4856296866,1243118.1236846866
0.00012672672672672672,62.496637279445046,0.10813978665082256,1243150.4404225661,1243118.078477566
0.000127027027027027,62.64267908794417,0.10840558195233538,1243150.3895468723,1243118.0276018723
0.00012732732732732732,62.788707470812746,0.10867137336431565,1243150.3329974543,1243117.9710524543
0.0001276276276276276,62.93472240210864,0.1089371604757116,1243150.2707692047,1243117.9088242045
0.00012792792792792792,63.08072385589284,0.10920294287510335,1243150.2028570587,1243117.8409120587
0.0001282282282282282,63.22671180622937,0.1094687201507056,1243150.1292559952,1243117.7673109951
0.00012852852852852852,63.37268622718539,0.10973449189037116,1243150.0499610351,1243117.688016035
0.0001288288288288288,63.51864709283109,0.1100002576815937,1243149.9649672438,1243117.6030222438
0.00012912912912912912,63.66459437723977,0.11026601711151135,1243149.8742697306,1243117.5123247306
0.0001294294294294294,63.810528054487826,0.11053176976690941,1243149.777863647,1243117.415918647
0.00012972972972972972,63.95644809865472,0.11079751523422378,1243149.6757441892,1243117.3137991892
0.00013003003003003,64.102354483823,0.11106325309954401,1243149.5679065958,1243117.2059615955
0.00013033033033033032,64.24824718407831,0.11132898294861641,1243149.4543461483,1243117.0924011483
0.00013063063063063063,64.39412617350936,0.11159470436684729,1243149.3350581748,1243116.9731131746
0.00013093093093093092,64.53999142620795,0.1118604169393061,1243149.2100380445,1243116.8480930445
0.00013123123123123123,64.68584291626897,0.11212612025072863,1243149.0792811706,1243116.7173361704
0.00013153153153153152,64.83168061779038,0.1123918138855199,1243148.9427830107,1243116.5808380104
0.00013183183183183183,64.97750450487327,0.11265749742775791,1243148.8005390665,1243116.4385940663
0.00013213213213213211,65.12331455162172,0.11292317046119615,1243148.652544882,1243116.290599882
0.00013243243243243243,65.26911073214299,0.11318883256926726,1243148.4987960474,1243116.1368510472
0.0001327327327327327,65.4148930205474,0.11345448333508604,1243148.3392881944,1243115.9773431944
0.00013303303303303303,65.5606613909483,0.1137201223414525,1243148.1740170007,1243115.8120720007
0.0001333333333333333,65.7064158174622,0.11398574917085537,1243148.0029781866,1243115.6410331866
0.00013363363363363363,65.85215627420865,0.11425136340547487,1243147.8261675166,1243115.4642225164
0.0001339339339339339,65.99788273531027,0.11451696462718629,1243147.6435808004,1243115.2816358004
0.00013423423423423422,66.14359517489278,0.11478255241756297,1243147.4552138906,1243115.0932688906
0.0001345345345345345,66.28929356708501,0.11504812635787955,1243147.2610626847,1243114.8991176845
0.00013483483483483482,66.43497788601886,0.11531368602911517,1243147.0611231243,1243114.6991781243
0.0001351351351351351,66.5806481058293,0.11557923101195669,1243146.8553911953,1243114.493446195
0.00013543543543543542,66.72630420065437,0.11584476088680183,1243146.6438629273,1243114.281917927
0.0001357357357357357,66.87194614463525,0.11611027523376251,1243146.4265343945,1243114.0645893945
0.00013603603603603602,67.01757391191612,0.11637577363266788,1243146.2034017164,1243113.8414567164
0.00013633633633633634,67.16318747664434,0.11664125566306774,1243145.974461056,1243113.612516056
0.00013663663663663662,67.30878681297028,0.11690672090423557,1243145.7397086208,1243113.3777636208
0.00013693693693693693,67.45437189504744,0.11717216893517188,1243145.4991406626,1243113.1371956626
0.00013723723723723722,67.59994269703235,0.11743759933460735,1243145.252753479,1243112.890808479
0.00013753753753753753,67.7454991930847,0.11770301168100619,1243145.0005434097,1243112.6385984097
0.00013783783783783782,67.89104135736719,0.11796840555256909,1243144.7425068417,1243112.3805618414
0.00013813813813813813,68.03656916404564,0.11823378052723682,1243144.4786402052,1243112.116695205
0.00013843843843843842,68.18208258728893,0.11849913618269312,1243144.2089399754,1243111.8469949753
0.00013873873873873873,68.32758160126912,0.11876447209636831,1243143.933402672,1243111.571457672
0.00013903903903903902,68.47306618016117,0.119029787845442,1243143.6520248596,1243111.2900798596
0.00013933933933933933,68.61853629814333,0.119295083006847,1243143.3648031482,1243111.0028581482
0.00013963963963963962,68.76399192939678,0.11956035715727195,1243143.0717341912,1243110.709789191
0.00013993993993993993,68.90943304810585,0.11982560987316487,1243142.7728146873,1243110.4108696873
0.00014024024024024022,69.05485962845793,0.12009084073073642,1243142.4680413813,1243110.1060963813
0.00014054054054054053,69.20027164464352,0.12035604930596307,1243142.1574110622,1243109.7954660621
0.00014084084084084082,69.3456690708562,0.12062123517459042,1243141.8409205633,1243109.478975563
0.00014114114114114113,69.4910518812926,0.12088639791213635,1243141.5185667637,1243109.1566217635
0.00014144144144144141,69.6364200501525,0.12115153709389442,1243141.1903465868,1243108.8284015865
0.00014174174174174173,69.78177355163866,0.12141665229493698,1243140.8562570014,1243108.4943120014
0.00014204204204204204,69.92711235995704,0.12168174309011855,1243140.5162950219,1243108.1543500219
0.00014234234234234233,70.07243644931658,0.12194680905407902,1243140.1704577082,1243107.808512708
0.00014264264264264264,70.21774579392942,0.12221184976124709,1243139.818742163,1243107.456797163
0.00014294294294294293,70.36304036801064,0.12247686478584315,1243139.461145536,1243107.0992005358
0.00014324324324324324,70.50832014577855,0.12274185370188298,1243139.0976650224,1243106.7357200223
0.00014354354354354353,70.65358510145444,0.1230068160831808,1243138.7282978622,1243106.3663528622
0.00014384384384384384,70.79883520926273,0.12327175150335261,1243138.3530413397,1243105.9910963394
0.00014414414414414412,70.94407044343089,0.12353665953581933,1243137.9718927857,1243105.6099477855
0.00014444444444444444,71.08929077818954,0.12380153975381039,1243137.5848495762,1243105.2229045762
0.00014474474474474472,71.2344961877723,0.12406639173036667,1243137.191909132,1243104.829964132
0.00014504504504504504,71.37968664641593,0.12433121503834407,1243136.7930689198,1243104.4311239196
0.00014534534534534532,71.52486212836025,0.12459600925041651,1243136.3883264512,1243104.0263814512
0.00014564564564564564,71.6700226078482,0.12486077393907956,1243135.977679284,1243103.615734284
0.00014594594594594592,71.81516805912574,0.1251255086766534,1243135.561125022,1243103.1991800216
0.00014624624624624624,71.96029845644202,0.12539021303528647,1243135.1386613105,1243102.7767163105
0.00014654654654654652,72.10541377404905,0.12565488658695814,1243134.710285846,1243102.348340846
0.00014684684684684683,72.25051398620225,0.125919528903483,1243134.2759963681,1243101.9140513681
0.00014714714714714712,72.39559906715988,0.12618413955651317,1243133.8357906598,1243101.4738456598
0.00014744744744744743,72.54066899118334,0.12644871811754216,1243133.3896665527,1243101.0277215526
0.00014774774774774772,72.68572373253713,0.12671326415790793,1243132.9376219236,1243100.5756769236
0.00014804804804804803,72.83076326548888,0.12697777724879658,1243132.4796546937,1243100.1177096937
0.00014834834834834835,72.9757875643092,0.127242256961245,1243132.0157628309,1243099.6538178308
0.00014864864864864863,73.1207966032719,0.12750670286614488,1243131.545944349,1243099.1839993487
0.00014894894894894895,73.26579035665378,0.1277711145342455,1243131.0701973047,1243098.7082523045
0.00014924924924924923,73.41076879873472,0.1280354915361572,1243130.588519805,1243098.2265748049
0.00014954954954954954,73.55573190379779,0.12829983344235496,1243130.10091,1243097.7389649998
0.00014984984984984983,73.70067964612906,0.12856413982318124,1243129.6073660855,1243097.2454210853
0.00015015015015015014,73.84561200001767,0.12882841024884972,1243129.1078863044,1243096.7459413044
0.00015045045045045043,73.9905289397559,0.1290926442894484,1243128.6024689444,1243096.2405239444
0.00015075075075075074,74.1354304396391,0.1293568415149429,1243128.0911123387,1243095.7291673385
0.00015105105105105103,74.28031647396566,0.12962100149517986,1243127.5738148673,1243095.211869867
0.00015135135135135134,74.4251870170371,0.12988512379989028,1243127.050574956,1243094.688629956
0.00015165165165165163,74.570042043158,0.1301492079986928,1243126.5213910772,1243094.1594460772
0.00015195195195195194,74.71488152663606,0.13041325366109718,1243125.986261748,1243093.624316748
0.00015225225225225223,74.85970544178204,0.13067726035650729,1243125.4451855312,1243093.0832405312
0.00015255255255255254,75.00451376290977,0.1309412276542247,1243124.8981610357,1243092.5362160357
0.00015285285285285283,75.14930646433612,0.13120515512345188,1243124.3451869187,1243091.9832419187
0.00015315315315315314,75.29408352038118,0.13146904233329582,1243123.7862618808,1243091.4243168808
0.00015345345345345343,75.438844905368,0.13173288885277093,1243123.2213846701,1243090.85943967
0.00015375375375375374,75.58359059362277,0.13199669425080277,1243122.6505540807,1243090.2886090807
0.00015405405405405405,75.72832055947478,0.1322604580962311,1243122.0737689505,1243089.7118239505
0.00015435435435435434,75.8730347772563,0.13252417995781324,1243121.4910281664,1243089.1290831661
0.00015465465465465465,76.01773322130282,0.1327878594042277,1243120.9023306614,1243088.5403856612
0.00015495495495495494,76.16241586595285,0.13305149600407726,1243120.3076754117,1243087.9457304117
0.00015525525525525525,76.30708268554795,0.13331508932589223,1243119.707061442,1243087.345116442
0.00015555555555555554,76.45173365443281,0.13357863893813404,1243119.1004878238,1243086.7385428238
0.00015585585585585585,76.59636874695522,0.13384214440919853,1243118.4879536733,1243086.1260086733
0.00015615615615615614,76.74098793746603,0.13410560530741916,1243117.869458153,1243085.507513153
0.00015645645645645645,76.88559120031914,0.13436902120107047,1243117.2450004716,1243084.8830554713
0.00015675675675675673,77.03017850987158,0.1346323916583713,1243116.6145798846,1243084.2526348843
0.00015705705705705705,77.17474984048346,0.13489571624748842,1243115.9781956936,1243083.6162506933
0.00015735735735735733,77.31930516651792,0.13515899453653943,1243115.3358472462,1243082.973902246
0.00015765765765765765,77.46384446234131,0.13542222609359672,1243114.6875339372,1243082.325588937
0.00015795795795795793,77.60836770232288,0.1356854104866901,1243114.0332552062,1243081.6713102062
0.00015825825825825825,77.75287486083519,0.13594854728381092,1243113.37301054,1243081.0110655397
0.00015855855855855853,77.89736591225363,0.13621163605291461,1243112.7067994708,1243080.3448544706
0.00015885885885885884,78.04184083095689,0.13647467636192476,1243112.0346215782,1243079.672676578
0.00015915915915915913,78.18629959132656,0.13673766777873594,1243111.3564764895,1243078.9945314894
0.00015945945945945944,78.33074216774756,0.13700060987121773,1243110.672363875,1243078.3104188747
0.00015975975975975976,78.47516853460763,0.13726350220721703,1243109.982283453,1243077.620338453
0.00016006006006006004,78.61957866629777,0.13752634435456249,1243109.2862349881,1243076.924289988
0.00016036036036036036,78.76397253721191,0.137789135881067,1243108.5842182916,1243076.2222732913
0.00016066066066066064,78.90835012174722,0.13805187635453184,1243107.876233222,1243075.5142882217
0.00016096096096096096,79.05271139430394,0.13831456534274947,1243107.162279682,1243074.800334682
0.00016126126126126124,79.19705632928529,0.13857720241350707,1243106.4423576216,1243074.0804126214
0.00016156156156156155,79.34138490109757,0.13883978713458975,1243105.7164670378,1243073.3545220378
0.00016186186186186184,79.4856970841503,0.1391023190737844,1243104.984607975,1243072.622662975
0.00016216216216216215,79.62999285285602,0.13936479779888247,1243104.246780522,1243071.8848355217
0.00016246246246246244,79.7742721816303,0.1396272228776837,1243103.5029848136,1243071.1410398136
0.00016276276276276275,79.91853504489183,0.13988959387799918,1243102.7532210327,1243070.3912760327
0.00016306306306306304,80.06278141706235,0.14015191036765498,1243101.9974894093,1243069.6355444093
0.00016336336336336335,80.2070112725668,0.14041417191449562,1243101.2357902194,1243068.8738452191
0.00016366366366366364,80.35122458583314,0.14067637808638708,1243100.4681237827,1243068.1061787826
0.00016396396396396395,80.4954213312923,0.14093852845122024,1243099.6944904681,1243067.3325454681
0.00016426426426426424,80.63960148337844,0.14120062257691443,1243098.9148906919,1243066.5529456916
0.00016456456456456455,80.78376501652878,0.14146266003142086,1243098.1293249144,1243065.7673799144
0.00016486486486486484,80.92791190518358,0.1417246403827256,1243097.3377936431,1243064.975848643
0.00016516516516516515,81.07204212378619,0.14198656319885322,1243096.5402974323,1243064.1783524323
0.00016546546546546544,81.21615564678305,0.1422484280478702,1243095.7368368842,1243063.3748918842
0.00016576576576576575,81.36025244862375,0.14251023449788822,1243094.927412645,1243062.565467645
0.00016606606606606606,81.50433250376085,0.14277198211706743,1243094.1120254092,1243061.750080409
0.00016636636636636635,81.6483957866501,0.14303367047362006,1243093.2906759167,1243060.9287309167
0.00016666666666666666,81.79244227175022,0.14329529913581346,1243092.463364954,1243060.101419954
0.00016696696696696695,81.93647193352311,0.14355686767197373,1243091.630093356,1243059.268148356
0.00016726726726726726,82.08048474643374,0.14381837565048908,1243090.7908620017,1243058.4289170015
0.00016756756756756755,82.22448068495012,0.144079822639813,1243089.9456718178,1243057.5837268177
0.00016786786786786786,82.3684597235434,0.14434120820846796,1243089.094523777,1243056.7325787768
0.00016816816816816815,82.51242183668771,0.14460253192504824,1243088.2374188988,1243055.8754738988
0.00016846846846846846,82.65636699886042,0.144863793358224,1243087.3743582508,1243055.0124132505
0.00016876876876876874,82.80029518454185,0.14512499207674406,1243086.5053429436,1243054.1433979436
0.00016906906906906906,82.94420636821548,0.1453861276494396,1243085.6303741378,1243053.2684291378
0.00016936936936936934,83.08810052436783,0.14564719964522738,1243084.749453039,1243052.3875080387
0.00016966966966966966,83.23197762748853,0.1459082076331132,1243083.8625808991,1243051.5006358991
0.00016996996996996994,83.37583765207032,0.14616915118219526,1243082.969759016,1243050.6078140158
0.00017027027027027026,83.5196805726089,0.14643002986166723,1243082.0709887366,1243049.7090437366
0.00017057057057057054,83.66350636360323,0.14669084324082235,1243081.166271452,1243048.804326452
0.00017087087087087086,83.80731499955525,0.1469515908890559,1243080.2556086006,1243047.8936636003
0.00017117117117117114,83.95110645496999,0.1472122723758693,1243079.3390016677,1243046.9770566677
0.00017147147147147145,84.09488070435557,0.14747288727087307,1243078.4164521843,1243046.0545071843
0.00017177177177177177,84.23863772222322,0.14773343514379028,1243077.487961728,1243045.1260167276
0.00017207207207207205,84.3823774830872,0.1479939155644599,1243076.5535319236,1243044.1915869233
0.00017237237237237237,84.5260999614649,0.14825432810284048,1243075.6131644433,1243043.2512194433
0.00017267267267267265,84.66980513187681,0.14851467232901305,1243074.6668610033,1243042.304916003
0.00017297297297297297,84.81349296884645,0.1487749478131847,1243073.7146233667,1243041.3526783667
0.00017327327327327325,84.95716344690041,0.14903515412569193,1243072.7564533458,1243040.3945083455
0.00017357357357357357,85.1008165405685,0.14929529083700424,1243071.7923527975,1243039.4304077975
0.00017387387387387385,85.24445222438345,0.14955535751772706,1243070.822323624,1243038.4603786238
0.00017417417417417416,85.38807047288114,0.14981535373860538,1243069.8463677757,1243037.4844227755
0.00017447447447447445,85.53167126060052,0.15007527907052712,1243068.8644872499,1243036.5025422496
0.00017477477477477476,85.6752545620837,0.15033513308452656,1243067.876684089,1243035.514739089
0.00017507507507507505,85.81882035187579,0.15059491535178743,1243066.882960382,1243034.521015382
0.00017537537537537536,85.96236860452495,0.1508546254436465,1243065.8833182647,1243033.5213732645
0.00017567567567567565,86.10589929458251,0.15111426293159685,1243064.8777599202,1243032.5158149202
0.00017597597597597596,86.2494123966029,0.1513738273872915,1243063.8662875774,1243031.5043425772
0.00017627627627627625,86.39290788514356,0.15163331838254626,1243062.8489035098,1243030.4869585098
0.00017657657657657656,86.53638573476502,0.1518927354893435,1243061.8256100402,1243029.46366504
0.00017687687687687685,86.67984592003091,0.1521520782798354,1243060.7964095366,1243028.4344645364
0.00017717717717717716,86.82328841550799,0.1524113463263473,1243059.761304414,1243027.399359414
0.00017747747747747747,86.96671319576606,0.15267053920138113,1243058.7202971317,1243026.3583521317
0.00017777777777777776,87.11012023537796,0.15292965647761841,1243057.6733901976,1243025.3114451973
0.00017807807807807807,87.25350950891973,0.1531886977279243,1243056.6205861652,1243024.2586411652
0.00017837837837837836,87.39688099097032,0.15344766252535016,1243055.5618876342,1243023.1999426342
0.00017867867867867867,87.54023465611195,0.15370655044313766,1243054.4972972523,1243022.1353522523
0.00017897897897897896,87.68357047892985,0.15396536105472167,1243053.426817711,1243021.064872711
0.00017927927927927927,87.82688843401232,0.15422409393373357,1243052.3504517484,1243019.988506748
0.00017957957957957956,87.97018849595068,0.15448274865400485,1243051.2682021505,1243018.9062571505
0.00017987987987987987,88.11347063933948,0.15474132478957048,1243050.1800717495,1243017.8181267495
0.00018018018018018016,88.25673483877623,0.154999821914672,1243049.0860634234,1243016.7241184234
0.00018048048048048047,88.39998106886165,0.15525823960376126,1243047.986180095,1243015.6242350948
0.00018078078078078076,88.54320930419934,0.15551657743150304,1243046.8804247347,1243014.5184797347
0.00018108108108108107,88.68641951939622,0.15577483497277958,1243045.7688003613,1243013.4068553613
0.00018138138138138135,88.82961168906215,0.15603301180269274,1243044.6513100362,1243012.289365036
0.00018168168168168167,88.97278578781012,0.15629110749656816,1243043.5279568674,1243011.1660118673
0.00018198198198198195,89.1159417902561,0.15654912162995782,1243042.3987440118,1243010.0367990118
0.00018228228228228227,89.25907967101938,0.15680705377864462,1243041.2636746715,1243008.9017296715
0.00018258258258258255,89.4021994047221,0.1570649035186443,1243040.122752092,1243007.7608070918
0.00018288288288288287,89.54530096598958,0.15732267042620982,1243038.9759795684,1243006.6140345682
0.00018318318318318315,89.6883843294502,0.15758035407783405,1243037.82336044,1243005.46141544
0.00018348348348348346,89.8314494697355,0.15783795405025375,1243036.6648980957,1243004.3029530954
0.00018378378378378378,89.97449636148002,0.15809546992045245,1243035.500595964,1243003.138650964
0.00018408408408408406,90.11752497932139,0.15835290126566356,1243034.330457524,1243001.9685125237
0.00018438438438438438,90.26053529790033,0.15861024766337445,1243033.1544863014,1243000.792541301
