n,t_symbolic,t_true,delta_t_original,delta_t_corrected,abs_delta_corrected,correction_1,correction_2,correction_3,correction_4,correction_5,correction_6,correction_7,correction_8,correction_9
3516,5688.890482392373,1352.6223841348494,4336.268098257524,-35836.859169106065,35836.859169106065,-101.81963681008989,9193.767714545109,11798.964138803529,8451.741479655819,2848.5068408335933,2161.0427078730627,4112.940548598022,387.6525577825138,1320.3309160820259
3517,5690.508497522858,1352.9600227983121,4337.548474724546,-35835.57117064652,35835.57117064652,-101.82478064892433,9193.76824053379,11798.964134696538,8451.740228007093,2848.5090225310337,2161.0405754669077,4112.94170720242,387.65071016045545,1320.3298074217557
3518,5692.126512717834,1353.2976513433855,4338.828861374448,-35834.28316416777,35834.28316416777,-101.82992302539803,9193.768766372908,11798.964130590532,8451.73897671368,2848.511203607953,2161.0384436666445,4112.942865476423,387.6488630635239,1320.3286990759527
3519,5693.744527977257,1353.6352697735354,4340.109258203722,-35832.995149672075,35832.995149672075,-101.83506394034241,9193.76929206255,11798.964126485509,8451.737725775374,2848.5133840647036,2161.036312471927,4112.944023420221,387.6470164914232,1320.3275910444388
3520,5695.362543301085,1353.9728780922278,4341.389665208857,-35831.707127161746,35831.707127161746,-101.84020339458888,9193.769817602803,11798.964122381469,8451.736475191976,2848.515563901637,2161.034181882415,4112.945181034,387.6451704438536,1320.3264833270346
3521,5696.980558689273,1354.3104763029248,4342.6700823863475,-35830.419096639016,35830.419096639016,-101.84534138896888,9193.770342993748,11798.96411827841,8451.735224963284,2848.5177431191073,2161.032051897761,4112.946338317949,387.6433249205167,1320.3253759235624
3522,5698.598574141775,1354.648064409087,4343.950509732688,-35829.131058106206,35829.131058106206,-101.85047792431384,9193.770868235471,11798.964114176333,8451.733975089095,2848.519921717466,2161.029922517626,4112.947495272255,387.64147992111674,1320.3242688338441
3523,5700.21658965855,1354.9856424141724,4345.230947244378,-35827.84301156557,35827.84301156557,-101.85561300144238,9193.77139332806,11798.964110075238,8451.732725569209,2848.5220996970625,2161.0277937416627,4112.948651897106,387.63963544535386,1320.323162057702
3524,5701.834605239554,1355.3232103216371,4346.511394917917,-35826.5549570194,35826.5549570194,-101.86074662118592,9193.771918271595,11798.964105975123,8451.731476403427,2848.524277058251,2161.0256655695275,4112.949808192689,387.63779149293106,1320.3220555949574
3525,5703.452620884741,1355.6607681349353,4347.791852749806,-35825.266894469954,35825.266894469954,-101.86587878437591,9193.772443066162,11798.964101875988,8451.730227591543,2848.5264538013807,2161.023538000883,4112.950964159191,387.63594806355394,1320.3209494454336
3526,5705.070636594069,1355.998315857519,4349.07232073655,-35823.978823919526,35823.978823919526,-101.87100949183096,9193.772967711848,11798.964097777834,8451.728979133364,2848.5286299268023,2161.021411035383,4112.952119796799,387.634105156924,1320.3198436089526
3527,5706.688652367492,1356.3358534928366,4350.3527988746555,-35822.69074537035,35822.69074537035,-101.87613874439532,9193.773492208733,11798.964093680659,8451.727731028683,2848.530805434867,2161.019284672685,4112.9532751057,387.6322627727443,1320.3187380853376
3528,5708.306668204968,1356.6733810443368,4351.633287160632,-35821.40265882475,35821.40265882475,-101.8812665428748,9193.774016556907,11798.964089584464,8451.726483277302,2848.532980325925,2161.0171589124498,4112.954430086081,387.630420910719,1320.3176328744107
3529,5709.924684106453,1357.010898515464,4352.913785590989,-35820.11456428497,35820.11456428497,-101.88639288808803,9193.774540756449,11798.964085489244,8451.72523587902,2848.535154600326,2161.015033754336,4112.955584738128,387.6285795705539,1320.3165279759955
3530,5711.542700071903,1357.3484059096613,4354.194294162242,-35818.82646175327,35818.82646175327,-101.89151778089203,9193.775064807443,11798.964081395005,8451.72398883364,2848.5373282584187,2161.012909198001,4112.956739062027,387.6267387519504,1320.315423389915
3531,5713.1607161012735,1357.6859032303696,4355.474812870903,-35817.538351231946,35817.538351231946,-101.89664122206709,9193.775588709981,11798.964077301742,8451.722742140959,2848.539501300553,2161.0107852431056,4112.9578930579655,387.6248984546156,1320.314319115992
3532,5714.77873219452,1358.0233904810282,4356.755341713491,-35816.25023272323,35816.25023272323,-101.90176321247017,9193.776112464138,11798.964073209454,8451.721495800779,2848.5416737270775,2161.0086618893065,4112.959046726128,387.6230586782538,1320.31321515405
3533,5716.3967483516,1358.360867665073,4358.035880686527,-35814.96210622942,35814.96210622942,-101.90688375289436,9193.776636070004,11798.964069118145,8451.7202498129,2848.543845538341,2161.0065391362655,4112.9602000667,387.6212194225693,1320.3121115039132
3534,5718.014764572469,1358.6983347859384,4359.3164297865305,-35813.67397175275,35813.67397175275,-101.91200284418385,9193.777159527659,11798.96406502781,8451.719004177123,2848.546016734692,2161.004416983641,4112.96135307987,387.61938068726636,1320.311008165405
3535,5719.632780857085,1359.0357918470568,4360.596989010028,-35812.38582929552,35812.38582929552,-101.91712048714449,9193.777682837188,11798.96406093845,8451.717758893248,2848.5481873164786,2161.0022954310984,4112.96250576582,387.61754247205346,1320.3099051383492
3536,5721.250797205402,1359.3732388518586,4361.8775583535435,-35811.09767885995,35811.09767885995,-101.9222366826077,9193.778205998678,11798.964056850065,8451.716513961077,2848.5503572840475,2161.0001744782917,4112.963658124739,387.6157047766348,1320.30880242257
3537,5722.868813617376,1359.7106758037712,4363.158137813605,-35809.80952044834,35809.80952044834,-101.92735143137934,9193.778729012209,11798.964052762654,8451.715269380413,2848.552526637747,2160.9980541248847,4112.964810156809,387.6138676007161,1320.3077000178905
3538,5724.486830092965,1360.0481027062206,4364.438727386744,-35808.521354062934,35808.521354062934,-101.93246473427804,9193.779251877864,11798.964048676218,8451.714025151054,2848.5546953779253,2160.99593437054,4112.965961862216,387.6120309440044,1320.3065979241367
3539,5726.104846632124,1360.3855195626304,4365.719327069493,-35807.233179705996,35807.233179705996,-101.93757659212241,9193.779774595729,11798.964044590753,8451.712781272803,2848.5568635049267,2160.993815214916,4112.967113241146,387.6101948062068,1320.3054961411324
3540,5727.722863234809,1360.722926376422,4366.999936858387,-35805.944997379775,35805.944997379775,-101.94268700574392,9193.780297165888,11798.964040506264,8451.711537745465,2848.5590310191,2160.991696657678,4112.968264293783,387.60835918702884,1320.3043946687012
3541,5729.340879900977,1361.0603231510145,4368.280556749962,-35804.65680708653,35804.65680708653,-101.94779597593558,9193.78081958842,11798.964036422743,8451.710294568835,2848.56119792079,2160.9895786984866,4112.969415020313,387.60652408617767,1320.3032935066692
3542,5730.958896630585,1361.3977098898256,4369.561186740759,-35803.36860882853,35803.36860882853,-101.95290350352883,9193.781341863416,11798.964032340196,8451.709051742719,2848.5633642103444,2160.9874613370016,4112.9705654209165,387.60468950336167,1320.3021926548608
3543,5732.576913423586,1361.7350865962703,4370.841826827316,-35802.080402608015,35802.080402608015,-101.95800958932952,9193.781863990951,11798.964028258622,8451.707809266924,2848.565529888107,2160.98534457289,4112.9717154957825,387.60285543828786,1320.301092113101
3544,5734.194930279939,1362.072453273761,4372.122477006178,-35800.79218842724,35800.79218842724,-101.96311423416907,9193.782385971115,11798.964024178016,8451.706567141242,2848.567694954424,2160.9832284058107,4112.972865245092,387.6010218906647,1320.2999918812156
3545,5735.812947199602,1362.409809925709,4373.403137273893,-35799.50396628845,35799.50396628845,-101.96821743882775,9193.782907803987,11798.964020098381,8451.705325365483,2848.5698594096402,2160.98111283543,4112.974014669031,387.59918886019784,1320.2988919590289
3546,5737.4309641825275,1362.7471565555222,4374.683807627005,-35798.21573619392,35798.21573619392,-101.97331920414975,9193.783429489651,11798.964016019716,8451.704083939449,2848.5720232541007,2160.97899786141,4112.975163767782,387.5973563465985,1320.2977923463668
3547,5739.048981228673,1363.084493166608,4375.964488062065,-35796.92749814589,35796.92749814589,-101.97841953091536,9193.783951028192,11798.96401194202,8451.70284286294,2848.57418648815,2160.976883483415,4112.976312541529,387.5955243495736,1320.2966930430562
3548,5740.666998337996,1363.4218197623698,4377.245178575627,-35795.6392521466,35795.6392521466,-101.98351841996877,9193.784472419691,11798.964007865294,8451.701602135761,2848.5763491121324,2160.974769701109,4112.977460990454,387.5936928688331,1320.2955940489205
3549,5742.285015510452,1363.7591363462104,4378.525879164241,-35794.35099819829,35794.35099819829,-101.98861587210305,9193.78499366423,11798.964003789535,8451.700361757717,2848.5785111263913,2160.972656514156,4112.978609114743,387.5918619040852,1320.2944953637873
3550,5743.903032745996,1364.09644292153,4379.806589824466,-35793.06273630325,35793.06273630325,-101.99371188812404,9193.785514761894,11798.963999714744,8451.699121728609,2848.580672531271,2160.97054392222,4112.979756914579,387.5900314550385,1320.2933969874825
3551,5745.521050044586,1364.4337394917263,4381.08731055286,-35791.77446646367,35791.77446646367,-101.99880646885039,9193.786035712763,11798.96399564092,8451.697882048242,2848.5828333271147,2160.968431924968,4112.980904390144,387.58820152140413,1320.2922989198323
3552,5747.1390674061795,1364.771026060195,4382.368041345984,-35790.48618868183,35790.48618868183,-102.00389961508792,9193.786556516925,11798.963991568064,8451.696642716417,2848.5849935142646,2160.966320522062,4112.98205154162,387.58637210289186,1320.291201160663
3553,5748.7570848307305,1365.1083026303302,4383.6487822004,-35789.19790295997,35789.19790295997,-102.00899132764246,9193.787077174456,11798.963987496174,8451.695403732941,2848.587153093065,2160.96420971317,4112.983198369192,387.5845431992101,1320.2901037098004
3554,5750.375102318196,1365.4455692055233,4384.929533112672,-35787.90960930032,35787.90960930032,-102.0140816073199,9193.787597685443,11798.963983425247,8451.694165097619,2848.589312063857,2160.962099497959,4112.98434487304,387.58271481007006,1320.2890065670722
3555,5751.993119868533,1365.7828257891636,4386.210294079369,-35786.62130770512,35786.62130770512,-102.01917045492604,9193.788118049968,11798.963979355287,8451.692926810252,2848.591470426983,2160.9599898760916,4112.985491053349,387.58088693518283,1320.2879097323048
3556,5753.6111374816965,1366.1200723846384,4387.491065097058,-35785.33299817663,35785.33299817663,-102.02425787126674,9193.78863826811,11798.963975286293,8451.691688870644,2848.593628182786,2160.957880847235,4112.986636910299,387.5790595742583,1320.2868132053256
3557,5755.2291551576445,1366.4573089953333,4388.771846162312,-35784.04468071706,35784.04468071706,-102.02934385716063,9193.789158339956,11798.963971218262,8451.690451278602,2848.5957853316063,2160.9557724110578,4112.987782444073,387.5772327270075,1320.285716985961
3558,5756.847172896332,1366.7945356246314,4390.052637271701,-35782.756355328675,35782.756355328675,-102.03442841338797,9193.789678265586,11798.963967151196,8451.68921403393,2848.5979418737857,2160.953664567227,4112.988927654854,387.5754063931418,1320.2846210740383
3559,5758.465190697718,1367.1317522759136,4391.333438421804,-35781.46802201369,35781.46802201369,-102.03951154076742,9193.79019804508,11798.963963085092,8451.687977136433,2848.600097809666,2160.9515573154054,4112.990072542822,387.57358057237366,1320.2835254693855
3560,5760.083208561756,1367.4689589525588,4392.614249609197,-35780.17968077435,35780.17968077435,-102.04459324009198,9193.790717678525,11798.963959019951,8451.686740585916,2848.602253139586,2160.9494506552646,4112.99121710816,387.57175526441415,1320.28243017183
3561,5761.701226488403,1367.8061556579435,4393.89507083046,-35778.891331612904,35778.891331612904,-102.04967351218033,9193.791237165999,11798.963954955772,8451.685504382185,2848.604407863888,2160.947344586473,4112.99236135105,387.56993046897446,1320.2813351811992
3562,5763.319244477618,1368.1433423954431,4395.175902082175,-35777.60297453156,35777.60297453156,-102.05475235781272,9193.791756507586,11798.963950892556,8451.684268525043,2848.6065619829114,2160.9452391086948,4112.993505271671,387.5681061857673,1320.280240497321
